year_film,year_ceremony,ceremony,category,name,film,winner
1947,1948,20,ART DIRECTION (Color),Art Direction:  Robert M. Haas;  Set Decoration:  George James Hopkins,Life with Father,False
1947,1948,20,CINEMATOGRAPHY (Color),"Peverell Marley, William V. Skall",Life with Father,False
1947,1948,20,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,Life with Father,False
1973,1974,46,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),"Adaptation Score by Andre Previn, Herbert Spencer and Andrew Lloyd Webber",Jesus Christ Superstar,False
1939,1940,12,ACTRESS,Bette Davis,Dark Victory,False
1939,1940,12,MUSIC (Original Score),Max Steiner,Dark Victory,False
1939,1940,12,OUTSTANDING PRODUCTION,Warner Bros.-First National,Dark Victory,False
1962,1963,35,ACTOR,Burt Lancaster,Birdman of Alcatraz,False
1962,1963,35,ACTOR IN A SUPPORTING ROLE,Telly Savalas,Birdman of Alcatraz,False
1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Birdman of Alcatraz,False
1962,1963,35,CINEMATOGRAPHY (Black-and-White),Burnett Guffey,Birdman of Alcatraz,False
1948,1949,21,FILM EDITING,Christian Nyby,Red River,False
1948,1949,21,WRITING (Motion Picture Story),Borden Chase,Red River,False
1939,1940,12,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,Stagecoach,True
1939,1940,12,ART DIRECTION,Alexander Toluboff,Stagecoach,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Bert Glennon,Stagecoach,False
1939,1940,12,DIRECTING,John Ford,Stagecoach,False
1939,1940,12,FILM EDITING,"Otho Lovering, Dorothy Spencer",Stagecoach,False
1939,1940,12,MUSIC (Scoring),"Richard Hageman, Frank Harling, John Leipold, Leo Shuken",Stagecoach,True
1939,1940,12,OUTSTANDING PRODUCTION,Walter Wanger (production company),Stagecoach,False
1968,1969,41,FILM EDITING,Frank P. Keller,Bullitt,True
1968,1969,41,SOUND,Warner Bros.-Seven Arts Studio Sound Department,Bullitt,False
1938,1939,11,ACTRESS,Bette Davis,Jezebel,True
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,Jezebel,True
1938,1939,11,CINEMATOGRAPHY,Ernest Haller,Jezebel,False
1938,1939,11,MUSIC (Scoring),Max Steiner,Jezebel,False
1938,1939,11,OUTSTANDING PRODUCTION,Warner Bros.,Jezebel,False
1962,1963,35,ART DIRECTION (Color),"Art Direction:  Alexander Golitzen, Robert Clatworthy;  Set Decoration:  George Milo",That Touch of Mink,False
1962,1963,35,SOUND,"Universal City Studio Sound Department, Waldon O. Watson, Sound Director",That Touch of Mink,False
1962,1963,35,WRITING (Story and Screenplay--written directly for the screen),"Stanley Shapiro, Nate Monaster",That Touch of Mink,False
1985,1986,58,ACTRESS IN A LEADING ROLE,Jessica Lange,Sweet Dreams,False
1938,1939,11,ACTOR,Leslie Howard,Pygmalion,False
1938,1939,11,ACTRESS,Wendy Hiller,Pygmalion,False
1938,1939,11,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Pygmalion,False
1938,1939,11,WRITING (Screenplay),"Screenplay and Dialogue by George Bernard Shaw; Adaptation by W. P. Lipscomb, Cecil Lewis, Ian Dalrymple",Pygmalion,True
1979,1980,52,CINEMATOGRAPHY,William A. Fraker,1941,False
1979,1980,52,SOUND,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",1941,False
1979,1980,52,VISUAL EFFECTS,"William A. Fraker, A. D. Flowers, Gregory Jein",1941,False
1978,1979,51,MUSIC (Original Song),Music by Charles Fox; Lyrics by Norman Gimbel,Foul Play,False
2003,2004,76,MUSIC (Original Score),Danny Elfman,Big Fish,False
2003,2004,76,ACTRESS IN A LEADING ROLE,Diane Keaton,Something's Gotta Give,False
2003,2004,76,ART DIRECTION,Art Direction: Ben Van Os; Set Decoration: Cecile Heideman,Girl with a Pearl Earring,False
2003,2004,76,CINEMATOGRAPHY,Eduardo Serra,Girl with a Pearl Earring,False
2003,2004,76,COSTUME DESIGN,Dien van Straalen,Girl with a Pearl Earring,False
2003,2004,76,ACTOR IN A LEADING ROLE,Ben Kingsley,House of Sand and Fog,False
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Shohreh Aghdashloo,House of Sand and Fog,False
2003,2004,76,MUSIC (Original Score),James Horner,House of Sand and Fog,False
2003,2004,76,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,True
2003,2004,76,ACTOR IN A LEADING ROLE,Jude Law,Cold Mountain,False
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,True
2003,2004,76,CINEMATOGRAPHY,John Seale,Cold Mountain,False
2003,2004,76,FILM EDITING,Walter Murch,Cold Mountain,False
2003,2004,76,MUSIC (Original Score),Gabriel Yared,Cold Mountain,False
2003,2004,76,MUSIC (Original Song),Music and Lyric by T Bone Burnett and Elvis Costello,Cold Mountain,False
2003,2004,76,MUSIC (Original Song),Music and Lyric by Sting,Cold Mountain,False
1965,1966,38,ACTOR,Oskar Werner,Ship of Fools,False
1965,1966,38,ACTOR IN A SUPPORTING ROLE,Michael Dunn,Ship of Fools,False
1965,1966,38,ACTRESS,Simone Signoret,Ship of Fools,False
1965,1966,38,ART DIRECTION (Black-and-White),Art Direction:  Robert Clatworthy;  Set Decoration:  Joseph Kish,Ship of Fools,True
1965,1966,38,CINEMATOGRAPHY (Black-and-White),Ernest Laszlo,Ship of Fools,True
1965,1966,38,COSTUME DESIGN (Black-and-White),"Bill Thomas, Jean Louis",Ship of Fools,False
1965,1966,38,BEST PICTURE,"Stanley Kramer, Producer",Ship of Fools,False
1965,1966,38,WRITING (Screenplay--based on material from another medium),Abby Mann,Ship of Fools,False
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Joseph Ruttenberg,Dr. Jekyll and Mr. Hyde,False
1941,1942,14,FILM EDITING,Harold F. Kress,Dr. Jekyll and Mr. Hyde,False
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Franz Waxman,Dr. Jekyll and Mr. Hyde,False
1968,1969,41,MUSIC (Song--Original for the Picture),Music and Lyrics by Richard M. Sherman and Robert B. Sherman,Chitty Chitty Bang Bang,False
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,False
1959,1960,32,ACTOR IN A SUPPORTING ROLE,Ed Wynn,The Diary of Anne Frank,False
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Diary of Anne Frank,True
1959,1960,32,ART DIRECTION (Black-and-White),"Art Direction:  Lyle R. Wheeler, George W. Davis;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",The Diary of Anne Frank,True
1959,1960,32,CINEMATOGRAPHY (Black-and-White),William C. Mellor,The Diary of Anne Frank,True
1959,1960,32,COSTUME DESIGN (Black-and-White),"Charles LeMaire, Mary Wills",The Diary of Anne Frank,False
1959,1960,32,DIRECTING,George Stevens,The Diary of Anne Frank,False
1959,1960,32,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,The Diary of Anne Frank,False
1959,1960,32,BEST MOTION PICTURE,"George Stevens, Producer",The Diary of Anne Frank,False
1953,1954,26,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Pickup on South Street,False
1957,1958,30,ACTOR IN A SUPPORTING ROLE,Arthur Kennedy,Peyton Place,False
1957,1958,30,ACTOR IN A SUPPORTING ROLE,Russ Tamblyn,Peyton Place,False
1957,1958,30,ACTRESS,Lana Turner,Peyton Place,False
1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Hope Lange,Peyton Place,False
1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Diane Varsi,Peyton Place,False
1957,1958,30,CINEMATOGRAPHY,William Mellor,Peyton Place,False
1957,1958,30,DIRECTING,Mark Robson,Peyton Place,False
1957,1958,30,BEST MOTION PICTURE,"Jerry Wald, Producer",Peyton Place,False
1957,1958,30,WRITING (Screenplay--based on material from another medium),John Michael Hayes,Peyton Place,False
2004,2005,77,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,False
2004,2005,77,WRITING (Original Screenplay),Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,Eternal Sunshine of the Spotless Mind,True
1965,1966,38,WRITING (Story and Screenplay--written directly for the screen),"Jack Davies, Ken Annakin",Those Magnificent Men in Their Flying Machines,False
2004,2005,77,COSTUME DESIGN,Bob Ringwood,Troy,False
1943,1944,16,ACTOR,Paul Lukas,Watch on the Rhine,True
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Lucile Watson,Watch on the Rhine,False
1943,1944,16,OUTSTANDING MOTION PICTURE,Warner Bros.,Watch on the Rhine,False
1943,1944,16,WRITING (Screenplay),Dashiell Hammett,Watch on the Rhine,False
1990,1991,63,CINEMATOGRAPHY,Philippe Rousselot,Henry & June,False
1940,1941,13,ART DIRECTION (Black-and-White),"Cedric Gibbons, Paul Groesse",Pride and Prejudice,True
1942,1943,15,ACTRESS,Katharine Hepburn,Woman of the Year,False
1942,1943,15,WRITING (Original Screenplay),"Ring Lardner, Jr., Michael Kanin",Woman of the Year,True
1955,1956,28,CINEMATOGRAPHY (Color),Robert Surtees,Oklahoma!,False
1955,1956,28,FILM EDITING,"Gene Ruggiero, George Boemler",Oklahoma!,False
1955,1956,28,MUSIC (Scoring of a Musical Picture),"Robert Russell Bennett, Jay Blackton, Adolph Deutsch",Oklahoma!,True
1955,1956,28,SOUND RECORDING,"Todd-AO Sound Department, Fred Hynes, Sound Director",Oklahoma!,True
1992,1993,65,ACTOR IN A LEADING ROLE,Robert Downey Jr.,Chaplin,False
1992,1993,65,ART DIRECTION,Art Direction:  Stuart Craig;  Set Decoration:  Chris A. Butler,Chaplin,False
1992,1993,65,MUSIC (Original Score),John Barry,Chaplin,False
1952,1953,25,WRITING (Story and Screenplay),"Ruth Gordon, Garson Kanin",Pat and Mike,False
1967,1968,40,ART DIRECTION,"Art Direction:  John Truscott, Edward Carrere;  Set Decoration:  John W. Brown",Camelot,True
1967,1968,40,CINEMATOGRAPHY,Richard H. Kline,Camelot,False
1967,1968,40,COSTUME DESIGN,John Truscott,Camelot,True
1967,1968,40,MUSIC (Scoring of Music--adaptation or treatment),"Alfred Newman, Ken Darby",Camelot,True
1967,1968,40,SOUND,Warner Bros.-Seven Arts Studio Sound Department,Camelot,False
1999,2000,72,DOCUMENTARY (Feature),"Roko Belic, Adrian Belic",Genghis Blues,False
1953,1954,26,ACTRESS,Ava Gardner,Mogambo,False
1953,1954,26,ACTRESS IN A SUPPORTING ROLE,Grace Kelly,Mogambo,False
1936,1937,9,WRITING (Screenplay),"Frances Goodrich, Albert Hackett",After the Thin Man,False
1939,1940,12,CINEMATOGRAPHY (Black-and-White),Joseph H. August,Gunga Din,False
1983,1984,56,CINEMATOGRAPHY,Gordon Willis,Zelig,False
1983,1984,56,COSTUME DESIGN,Santo Loquasto,Zelig,False
1984,1985,57,DIRECTING,Woody Allen,Broadway Danny Rose,False
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Broadway Danny Rose,False
1954,1955,27,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Preston Ames;  Set Decoration:  Edwin B. Willis, Keogh Gleason",Brigadoon,False
1954,1955,27,COSTUME DESIGN (Color),Irene Sharaff,Brigadoon,False
1954,1955,27,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Wesley C. Miller, Sound Director",Brigadoon,False
1997,1998,70,FOREIGN LANGUAGE FILM,Russia,The Thief,False
1932,1933,6,ACTOR,Paul Muni,I Am a Fugitive from a Chain Gang,False
1932,1933,6,OUTSTANDING PRODUCTION,Warner Bros.,I Am a Fugitive from a Chain Gang,False
1932,1933,6,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",I Am a Fugitive from a Chain Gang,False
1962,1963,35,ACTOR IN A SUPPORTING ROLE,Ed Begley,Sweet Bird of Youth,True
1962,1963,35,ACTRESS,Geraldine Page,Sweet Bird of Youth,False
1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Shirley Knight,Sweet Bird of Youth,False
1955,1956,28,ACTOR,Spencer Tracy,Bad Day at Black Rock,False
1955,1956,28,DIRECTING,John Sturges,Bad Day at Black Rock,False
1955,1956,28,WRITING (Screenplay),Millard Kaufman,Bad Day at Black Rock,False
1968,1969,41,ACTOR,Cliff Robertson,Charly,True
1956,1957,29,ACTOR,Kirk Douglas,Lust for Life,False
1956,1957,29,ACTOR IN A SUPPORTING ROLE,Anthony Quinn,Lust for Life,True
1956,1957,29,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Hans Peters, Preston Ames;  Set Decoration:  Edwin B. Willis, F. Keogh Gleason",Lust for Life,False
1956,1957,29,WRITING (Screenplay--Adapted),Norman Corwin,Lust for Life,False
1935,1936,8,DIRECTING,Michael Curtiz,Captain Blood,False
1935,1936,8,MUSIC (Scoring),"Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",Captain Blood,False
1935,1936,8,OUTSTANDING PRODUCTION,Cosmopolitan,Captain Blood,False
1935,1936,8,SOUND RECORDING,"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director",Captain Blood,False
1935,1936,8,WRITING (Screenplay),Casey Robinson,Captain Blood,False
1983,1984,56,ACTOR IN A LEADING ROLE,Michael Caine,Educating Rita,False
1983,1984,56,ACTRESS IN A LEADING ROLE,Julie Walters,Educating Rita,False
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Willy Russell,Educating Rita,False
1969,1970,42,ACTOR,Richard Burton,Anne of the Thousand Days,False
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Anthony Quayle,Anne of the Thousand Days,False
1969,1970,42,ACTRESS,Genevieve Bujold,Anne of the Thousand Days,False
1969,1970,42,ART DIRECTION,"Art Direction:  Maurice Carter, Lionel Couch;  Set Decoration:  Patrick McLoughlin",Anne of the Thousand Days,False
1969,1970,42,CINEMATOGRAPHY,Arthur Ibbetson,Anne of the Thousand Days,False
1969,1970,42,COSTUME DESIGN,Margaret Furse,Anne of the Thousand Days,True
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Georges Delerue,Anne of the Thousand Days,False
1969,1970,42,BEST PICTURE,"Hal B. Wallis, Producer",Anne of the Thousand Days,False
1969,1970,42,SOUND,John Aldred,Anne of the Thousand Days,False
1969,1970,42,WRITING (Screenplay--based on material from another medium),"Screenplay by John Hale, Bridget Boland;  Adaptation by Richard Sokolove",Anne of the Thousand Days,False
1984,1985,57,MUSIC (Original Song Score),Prince,Purple Rain,True
1947,1948,20,ART DIRECTION (Color),Art Direction:  Alfred Junge;  Set Decoration:  Alfred Junge,Black Narcissus,True
1947,1948,20,CINEMATOGRAPHY (Color),Jack Cardiff,Black Narcissus,True
2004,2005,77,ANIMATED FEATURE FILM,Andrew Adamson,Shrek 2,False
2004,2005,77,MUSIC (Original Song),"Music by Adam Duritz, Charles Gillingham, Jim Bogios, David Immergluck, Matthew Malley and David Bryson; Lyric by Adam Duritz and Daniel Vickrey",Shrek 2,False
2004,2005,77,MUSIC (Original Score),John Williams,Harry Potter and the Prisoner of Azkaban,False
2004,2005,77,VISUAL EFFECTS,"Roger Guyett, Tim Burke, John Richardson and Bill George",Harry Potter and the Prisoner of Azkaban,False
1961,1962,34,WRITING (Story and Screenplay--written directly for the screen),"Stanley Shapiro, Paul Henning",Lover Come Back,False
1949,1950,22,ACTOR,John Wayne,Sands of Iwo Jima,False
1949,1950,22,FILM EDITING,Richard L. Van Enger,Sands of Iwo Jima,False
1949,1950,22,SOUND RECORDING,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director",Sands of Iwo Jima,False
1949,1950,22,WRITING (Motion Picture Story),Harry Brown,Sands of Iwo Jima,False
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,True
1936,1937,9,ART DIRECTION,Anton Grot,Anthony Adverse,False
1936,1937,9,ASSISTANT DIRECTOR,William Cannon,Anthony Adverse,False
1936,1937,9,CINEMATOGRAPHY,Gaetano Gaudio,Anthony Adverse,True
1936,1937,9,FILM EDITING,Ralph Dawson,Anthony Adverse,True
1936,1937,9,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",Anthony Adverse,True
1936,1937,9,OUTSTANDING PRODUCTION,Warner Bros.,Anthony Adverse,False
1955,1956,28,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Randall Duell;  Set Decoration:  Edwin B. Willis, Henry Grace",Blackboard Jungle,False
1955,1956,28,CINEMATOGRAPHY (Black-and-White),Russell Harlan,Blackboard Jungle,False
1955,1956,28,FILM EDITING,Ferris Webster,Blackboard Jungle,False
1955,1956,28,WRITING (Screenplay),Richard Brooks,Blackboard Jungle,False
1946,1947,19,ACTRESS,Olivia de Havilland,To Each His Own,True
1946,1947,19,WRITING (Original Motion Picture Story),Charles Brackett,To Each His Own,False
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Aline MacMahon,Dragon Seed,False
1944,1945,17,CINEMATOGRAPHY (Black-and-White),Sidney Wagner,Dragon Seed,False
1954,1955,27,ACTRESS IN A SUPPORTING ROLE,Nina Foch,Executive Suite,False
1954,1955,27,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Edward Carfagno;  Set Decoration:  Edwin B. Willis, Emile Kuri",Executive Suite,False
1954,1955,27,CINEMATOGRAPHY (Black-and-White),George Folsey,Executive Suite,False
1954,1955,27,COSTUME DESIGN (Black-and-White),Helen Rose,Executive Suite,False
1948,1949,21,ACTOR,Lew Ayres,Johnny Belinda,False
1948,1949,21,ACTOR IN A SUPPORTING ROLE,Charles Bickford,Johnny Belinda,False
1948,1949,21,ACTRESS,Jane Wyman,Johnny Belinda,True
1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,Johnny Belinda,False
1948,1949,21,ART DIRECTION (Black-and-White),Art Direction:  Robert Haas;  Set Decoration:  William Wallace,Johnny Belinda,False
1948,1949,21,CINEMATOGRAPHY (Black-and-White),Ted McCord,Johnny Belinda,False
1948,1949,21,DIRECTING,Jean Negulesco,Johnny Belinda,False
1948,1949,21,FILM EDITING,David Weisbart,Johnny Belinda,False
1948,1949,21,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,Johnny Belinda,False
1948,1949,21,BEST MOTION PICTURE,Warner Bros.,Johnny Belinda,False
1948,1949,21,SOUND RECORDING,"Warner Bros. Studio Sound Department, Col. Nathan O. Levinson, Sound Director",Johnny Belinda,False
1948,1949,21,WRITING (Screenplay),"Irmgard Von Cube, Allen Vincent",Johnny Belinda,False
2004,2005,77,DOCUMENTARY (Feature),Morgan Spurlock,Super Size Me,False
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,True
1940,1941,13,CINEMATOGRAPHY (Color),"Sidney Wagner, William V. Skall",Northwest Passage,False
1949,1950,22,WRITING (Motion Picture Story),Virginia Kellogg,White Heat,False
1951,1952,24,CINEMATOGRAPHY (Color),Charles Rosher,Show Boat,False
1951,1952,24,MUSIC (Scoring of a Musical Picture),"Adolph Deutsch, Conrad Salinger",Show Boat,False
1931,1932,5,ACTOR,Fredric March,Dr. Jekyll and Mr. Hyde,True
1931,1932,5,CINEMATOGRAPHY,Karl Struss,Dr. Jekyll and Mr. Hyde,False
1931,1932,5,WRITING (Adaptation),"Percy Heath, Samuel Hoffenstein",Dr. Jekyll and Mr. Hyde,False
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Elliott Gould,Bob & Carol & Ted & Alice,False
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Dyan Cannon,Bob & Carol & Ted & Alice,False
1969,1970,42,CINEMATOGRAPHY,Charles B. Lang,Bob & Carol & Ted & Alice,False
1969,1970,42,WRITING (Story and Screenplay--based on material not previously published or produced),"Paul Mazursky, Larry Tucker",Bob & Carol & Ted & Alice,False
1938,1939,11,ACTOR,James Cagney,Angels with Dirty Faces,False
1938,1939,11,DIRECTING,Michael Curtiz,Angels with Dirty Faces,False
1938,1939,11,WRITING (Original Story),Rowland Brown,Angels with Dirty Faces,False
1960,1961,33,ACTRESS,Elizabeth Taylor,Butterfield 8,True
1960,1961,33,CINEMATOGRAPHY (Color),"Joseph Ruttenberg, Charles Harten",Butterfield 8,False
2004,2005,77,SOUND EDITING,Paul N.J. Ottosson,Spider-Man 2,False
2004,2005,77,SOUND MIXING,"Kevin O'Connell, Greg P. Russell, Jeffrey J. Haboush and Joseph Geisinger",Spider-Man 2,False
2004,2005,77,VISUAL EFFECTS,"John Dykstra, Scott Stokdyk, Anthony LaMolinara and John Frazier",Spider-Man 2,True
